"config_num","exposure_mode","flash_mode","color_mode","width","height","whitebalance_mode","zoom","power","energy","radio","duration","quality"
"17685","center","auto","RGB16","800","600","auto","32","1636.148555","11.6810896","wifi","35.782","15.538"
"17686","center","auto","RGB16","800","600","auto","40","1638.737125","11.7468634","wifi","35.922","22.9413"
"17687","center","auto","RGB16","800","600","auto","48","1647.937841","10.6377378","wifi","32.336","15.8123"
"17688","center","auto","RGB16","800","600","auto","56","1636.867891","10.4217668","wifi","31.956","14.7361"
"17689","center","auto","RGB16","800","600","auto","64","1630.437162","9.8479422","wifi","30.274","16.5235"
"17690","center","auto","RGB16","800","600","auto","72","1632.995974","10.2727944","wifi","31.445","21.5767"
"17691","center","auto","RGB16","800","600","cloudy","0","1615.187887","12.2558508","wifi","37.975","14.3904"
"17692","center","auto","RGB16","800","600","cloudy","8","1640.249734","12.1956618","wifi","37.224","11.1118"
"17693","center","auto","RGB16","800","600","cloudy","16","1641.803217","11.8235888","wifi","36.062","10.2937"
"17694","center","auto","RGB16","800","600","cloudy","24","1635.106349","11.735756","wifi","35.932","11.7659"
"17695","center","auto","RGB16","800","600","cloudy","32","1628.995475","11.587252","wifi","35.681","13.1467"
"17696","center","auto","RGB16","800","600","cloudy","40","1637.954085","11.7941384","wifi","36.072","15.7977"
"17697","center","auto","RGB16","800","600","cloudy","48","1644.365198","10.8186586","wifi","32.948","13.5136"
"17698","center","auto","RGB16","800","600","cloudy","56","1642.427533","10.2607372","wifi","31.315","13.5504"
"17699","center","auto","RGB16","800","600","cloudy","64","1620.527015","9.6726598","wifi","29.963","14.763"
"17700","center","auto","RGB16","800","600","cloudy","72","1636.264419","10.0923584","wifi","30.824","16.5585"
"17701","backlight","auto","RGB16","800","600","daylight","0","1623.922528","12.1714148","wifi","37.534","19.0535"
"17702","backlight","auto","RGB16","800","600","daylight","8","1705.969752","12.7928162","wifi","37.544","12.8461"
"17703","backlight","auto","RGB16","800","600","daylight","16","1705.727334","12.2830976","wifi","36.112","11.8996"
"17704","backlight","auto","RGB16","800","600","daylight","24","1657.918269","11.861498","wifi","35.781","13.2122"
"17705","backlight","auto","RGB16","800","600","daylight","32","1639.631562","12.802216","wifi","39.096","15.7798"
"17706","backlight","auto","RGB16","800","600","daylight","40","1641.06216","11.6591636","wifi","35.691","23.4966"
"17707","backlight","auto","RGB16","800","600","daylight","48","1633.087182","11.7402578","wifi","36.002","16.0579"
"17708","backlight","auto","RGB16","800","600","daylight","56","1614.845529","9.9917664","wifi","30.955","13.557"
"17709","backlight","auto","RGB16","800","600","daylight","64","1619.520171","10.0020034","wifi","30.954","15.4299"
"17710","backlight","auto","RGB16","800","600","daylight","72","1611.42328","9.8615414","wifi","30.604","17.7605"
"17711","backlight","auto","RGB16","800","600","fluorescent","0","1615.414","12.5537432","wifi","38.906","23.1072"
"17712","backlight","auto","RGB16","800","600","fluorescent","8","1628.542467","12.0338176","wifi","37.033","13.3779"
"17713","backlight","auto","RGB16","800","600","fluorescent","16","1613.984046","11.647874","wifi","36.182","12.3124"
"17714","backlight","auto","RGB16","800","600","fluorescent","24","1645.368696","11.8075268","wifi","35.881","13.0918"
"17715","backlight","auto","RGB16","800","600","fluorescent","32","1628.640775","11.6408194","wifi","35.772","15.7706"
"17716","backlight","auto","RGB16","800","600","fluorescent","40","1630.396361","11.639274","wifi","35.741","24.8462"
"17717","backlight","auto","RGB16","800","600","fluorescent","48","1642.554216","11.2519712","wifi","34.34","15.8624"
"17718","backlight","auto","RGB16","800","600","fluorescent","56","1624.673181","10.8803704","wifi","33.588","13.9797"
"17719","backlight","auto","RGB16","800","600","fluorescent","64","1623.617116","9.8125138","wifi","30.354","15.6469"
"17720","backlight","auto","RGB16","800","600","fluorescent","72","1639.389897","9.7215256","wifi","29.783","18.6952"
"17721","backlight","auto","RGB16","800","600","tungsten","0","1625.323431","12.4036798","wifi","38.215","19.5522"
"17722","backlight","auto","RGB16","800","600","tungsten","8","1633.163989","12.17969","wifi","37.294","12.8639"
"17723","backlight","auto","RGB16","800","600","tungsten","16","1632.41171","11.76876","wifi","36.052","12.2005"
"17724","backlight","auto","RGB16","800","600","tungsten","24","1649.580821","11.849334","wifi","35.952","12.0177"
"17725","backlight","auto","RGB16","800","600","tungsten","32","1629.277098","11.6044554","wifi","35.651","13.9089"
"17726","backlight","auto","RGB16","800","600","tungsten","40","1642.563119","11.7854374","wifi","35.962","17.8089"
"17727","backlight","auto","RGB16","800","600","tungsten","48","1631.837394","10.5239474","wifi","32.346","13.8387"
"17728","backlight","auto","RGB16","800","600","tungsten","56","1619.127669","10.422061","wifi","32.246","12.8704"
"17729","backlight","auto","RGB16","800","600","tungsten","64","1619.025971","9.7673828","wifi","30.204","14.0689"
"17730","backlight","auto","RGB16","800","600","tungsten","72","1648.278633","9.8240926","wifi","29.853","16.6603"
"17731","backlight","auto","RGB16","800","600","auto","0","1630.399172","12.3797106","wifi","38.145","18.8164"
"17732","backlight","auto","RGB16","800","600","auto","8","1628.376649","12.1306712","wifi","37.273","12.5544"
"17733","backlight","auto","RGB16","800","600","auto","16","1592.925991","11.3753904","wifi","35.762","12.1217"
"17734","backlight","auto","RGB16","800","600","auto","24","1626.085222","11.5734576","wifi","35.711","13.2214"
"17735","backlight","auto","RGB16","800","600","auto","32","1629.81123","11.7076776","wifi","35.942","15.7698"
"17736","backlight","auto","RGB16","800","600","auto","40","1606.402944","10.6745702","wifi","33.288","23.6401"
"17737","backlight","auto","RGB16","800","600","auto","48","1732.211821","11.9643294","wifi","34.389","16.0697"
"17738","backlight","auto","RGB16","800","600","auto","56","1637.134823","10.310235","wifi","31.635","13.5449"
"17739","backlight","auto","RGB16","800","600","auto","64","1629.827558","10.280404","wifi","31.526","14.2628"
"17740","backlight","auto","RGB16","800","600","auto","72","1622.335092","9.808676","wifi","30.203","17.7974"
"17741","backlight","auto","RGB16","800","600","cloudy","0","1615.85789","12.2453252","wifi","37.855","14.4195"
"17742","backlight","auto","RGB16","800","600","cloudy","8","1619.397369","11.9957964","wifi","37.203","11.2284"
"17743","backlight","auto","RGB16","800","600","cloudy","16","1635.192481","11.7362278","wifi","35.951","10.7563"
"17744","backlight","auto","RGB16","800","600","cloudy","24","1641.246055","11.7938066","wifi","35.942","11.9656"
"17745","backlight","auto","RGB16","800","600","cloudy","32","1635.121074","11.9339814","wifi","36.643","13.4478"
"17746","backlight","auto","RGB16","800","600","cloudy","40","1634.862222","11.6891448","wifi","35.832","16.1432"
"17747","backlight","auto","RGB16","800","600","cloudy","48","1638.242922","10.1113768","wifi","30.914","13.8461"
"17748","backlight","auto","RGB16","800","600","cloudy","56","1638.562688","9.8545304","wifi","30.144","13.2719"
"17749","backlight","auto","RGB16","800","600","cloudy","64","1614.039233","9.671605","wifi","29.993","14.149"
"17750","backlight","auto","RGB16","800","600","cloudy","72","1627.078306","9.9835232","wifi","30.724","15.8363"
"17751","night","auto","RGB16","800","600","daylight","0","1603.581764","13.774343","wifi","43.022","18.3854"
"17752","night","auto","RGB16","800","600","daylight","8","1600.681473","13.4908496","wifi","42.201","12.7526"
"17753","night","auto","RGB16","800","600","daylight","16","1596.812658","13.1335142","wifi","41.159","11.7037"
"17754","night","auto","RGB16","800","600","daylight","24","1620.108329","13.113799","wifi","40.518","13.2199"
"17755","night","auto","RGB16","800","600","daylight","32","1598.217514","12.4367774","wifi","38.625","15.7299"
"17756","night","auto","RGB16","800","600","daylight","40","1597.896461","11.986734","wifi","37.574","23.4975"
"17757","night","auto","RGB16","800","600","daylight","48","1614.926481","11.8099498","wifi","36.602","15.997"
"17758","night","auto","RGB16","800","600","daylight","56","1617.885927","11.7335076","wifi","36.382","14.6763"
"17759","night","auto","RGB16","800","600","daylight","64","1615.193908","11.612882","wifi","36.022","16.4804"
"17760","night","auto","RGB16","800","600","daylight","72","1610.079714","11.5440566","wifi","35.902","20.8469"
"17761","night","auto","RGB16","800","600","fluorescent","0","1605.967946","13.8892424","wifi","43.292","21.2723"
"17762","night","auto","RGB16","800","600","fluorescent","8","1598.221439","13.383757","wifi","41.961","13.3897"
"17763","night","auto","RGB16","800","600","fluorescent","16","1606.352703","13.086622","wifi","40.838","12.2278"
"17764","night","auto","RGB16","800","600","fluorescent","24","1618.48525","12.8652146","wifi","39.586","13.2105"
"17765","night","auto","RGB16","800","600","fluorescent","32","1612.299608","12.2889276","wifi","38.165","15.8859"
"17766","night","auto","RGB16","800","600","fluorescent","40","1615.319034","11.805707","wifi","36.622","27.0959"
"17767","night","auto","RGB16","800","600","fluorescent","48","1610.057775","11.656077","wifi","36.112","16.002"
"17768","night","auto","RGB16","800","600","fluorescent","56","1578.979402","11.3487214","wifi","36.042","15.0533"
"17769","night","auto","RGB16","800","600","fluorescent","64","1616.209526","11.5048956","wifi","35.671","17.1438"
"17770","night","auto","RGB16","800","600","fluorescent","72","1614.364118","11.501337","wifi","35.731","21.5037"
"17771","night","auto","RGB16","800","600","tungsten","0","1600.28521","13.81475","wifi","43.272","18.418"
"17772","night","auto","RGB16","800","600","tungsten","8","1617.132125","13.6284862","wifi","42.241","12.8721"
"17773","night","auto","RGB16","800","600","tungsten","16","1617.175741","13.0184212","wifi","40.488","12.0379"
"17774","night","auto","RGB16","800","600","tungsten","24","1615.56144","12.7677054","wifi","39.607","12.1979"
"17775","night","auto","RGB16","800","600","tungsten","32","1616.069657","12.44475","wifi","38.525","14.0433"
"17776","night","auto","RGB16","800","600","tungsten","40","1614.574391","11.9175062","wifi","36.913","18.4199"
"17777","night","auto","RGB16","800","600","tungsten","48","1627.993476","11.7695286","wifi","36.192","14.0458"
"17778","night","auto","RGB16","800","600","tungsten","56","1659.25536","11.9428732","wifi","36.092","13.527"
"17779","night","auto","RGB16","800","600","tungsten","64","1706.982596","12.1561248","wifi","35.681","14.8224"
"17780","night","auto","RGB16","800","600","tungsten","72","1618.951286","11.4960912","wifi","35.641","17.9"
"17781","night","auto","RGB16","800","600","auto","0","1599.948031","13.7597494","wifi","43.062","17.6374"
"17782","night","auto","RGB16","800","600","auto","8","1607.818575","13.7334412","wifi","42.321","12.5445"
"17783","night","auto","RGB16","800","600","auto","16","1627.199553","13.3879838","wifi","41.209","11.7719"
"17784","night","auto","RGB16","800","600","auto","24","1623.907308","12.8948672","wifi","39.727","13.1841"
"17785","night","auto","RGB16","800","600","auto","32","1618.74827","12.2387404","wifi","37.865","15.7234"
"17786","night","auto","RGB16","800","600","auto","40","1614.372194","11.8577726","wifi","36.823","23.8919"
"17787","night","auto","RGB16","800","600","auto","48","1626.156646","11.7514914","wifi","36.192","16.0088"
"17788","night","auto","RGB16","800","600","auto","56","1616.736457","11.5990468","wifi","35.872","14.6999"
"17789","night","auto","RGB16","800","600","auto","64","1614.572262","11.5556998","wifi","35.812","16.4632"
"17790","night","auto","RGB16","800","600","auto","72","1617.183037","11.5222414","wifi","35.741","20.932"
"17791","night","auto","RGB16","800","600","cloudy","0","1614.212152","14.0078546","wifi","43.413","14.0809"
"17792","night","auto","RGB16","800","600","cloudy","8","1613.001401","13.5520584","wifi","42.08","11.2276"
"17793","night","auto","RGB16","800","600","cloudy","16","1628.973575","13.2373364","wifi","40.688","10.376"
"17794","night","auto","RGB16","800","600","cloudy","24","1631.577374","12.8602726","wifi","39.447","11.8237"
"17795","night","auto","RGB16","800","600","cloudy","32","1611.513053","12.1101784","wifi","37.744","13.5924"
"17796","night","auto","RGB16","800","600","cloudy","40","1617.06258","11.808025","wifi","36.592","16.4099"
"17797","night","auto","RGB16","800","600","cloudy","48","1609.184307","11.4939998","wifi","35.782","13.9495"
"17798","night","auto","RGB16","800","600","cloudy","56","1567.615526","11.1886516","wifi","35.711","13.4944"
"17799","night","auto","RGB16","800","600","cloudy","64","1618.038065","11.6084874","wifi","35.881","14.6722"
"17800","night","auto","RGB16","800","600","cloudy","72","1604.023301","11.6706178","wifi","35.702","16.5055"
"17801","auto","none","RGB16","800","600","daylight","0","1553.106236","11.3092824","wifi","36.422","15.7129"
"17802","auto","none","RGB16","800","600","daylight","8","1563.505482","11.2000032","wifi","35.872","11.9072"
"17803","auto","none","RGB16","800","600","daylight","16","1550.557521","11.0985858","wifi","35.822","10.3939"
"17804","auto","none","RGB16","800","600","daylight","24","1545.293863","11.0533032","wifi","35.831","11.5306"
"17805","auto","none","RGB16","800","600","daylight","32","1536.89832","9.5252104","wifi","31.055","12.6631"
"17806","auto","none","RGB16","800","600","daylight","40","1534.614201","9.190575","wifi","29.993","14.9981"
"17807","auto","none","RGB16","800","600","daylight","48","1529.003069","8.7997764","wifi","28.822","13.1841"
"17808","auto","none","RGB16","800","600","daylight","56","1523.987526","8.5037948","wifi","27.96","12.8334"
"17809","auto","none","RGB16","800","600","daylight","64","1518.500789","7.7497078","wifi","25.577","13.9081"
"17810","auto","none","RGB16","800","600","daylight","72","1512.545509","7.9923948","wifi","26.498","15.4536"
"17811","auto","none","RGB16","800","600","fluorescent","0","1513.45423","10.9711542","wifi","36.273","19.7043"
"17812","auto","none","RGB16","800","600","fluorescent","8","1510.766604","10.7827682","wifi","35.771","13.1239"
"17813","auto","none","RGB16","800","600","fluorescent","16","1588.587222","11.3709208","wifi","35.872","11.5329"
"17814","auto","none","RGB16","800","600","fluorescent","24","1548.205132","11.0715768","wifi","35.792","12.7056"
